parent_id	child_id	child_label
MONDO:0002282	MONDO:0019376	West-Nile encephalitis
MONDO:0002283	MONDO:0018307	neurodegeneration with brain iron accumulation
MONDO:0002283	MONDO:0043075	neuroaxonal dystrophy renal tubular acidosis
MONDO:0002285	MONDO:0001211	total internal ophthalmoplegia
MONDO:0002285	MONDO:0001303	abnormal pupillary function
MONDO:0002285	MONDO:0031322	triopia
MONDO:0002286	MONDO:0001876	renal artery atheroma
MONDO:0002286	MONDO:0006044	nephrosclerosis
MONDO:0002286	MONDO:0006945	renal artery obstruction
MONDO:0002289	MONDO:0002285	pupil disorder
MONDO:0002289	MONDO:0002970	ciliary body disorder
MONDO:0002289	MONDO:0006814	iritis
MONDO:0002289	MONDO:0008327	exfoliation syndrome
MONDO:0002289	MONDO:0019172	aniridia
MONDO:0002289	MONDO:0021224	iris neoplasm
MONDO:0002289	MONDO:0024456	anterior segment dysgenesis 3
MONDO:0002289	MONDO:0041775	intraoperative floppy iris syndrome
MONDO:0002290	MONDO:0024873	clitoral carcinoma
MONDO:0002291	MONDO:0004314	malignant cutaneous granular cell skin tumor
MONDO:0002295	MONDO:0002298	cutaneous glomangioma
MONDO:0002295	MONDO:0003341	subungual glomus tumor
MONDO:0002295	MONDO:0024325	cutaneous glomangiomyoma
MONDO:0002297	MONDO:0002381	sweat gland neoplasm
MONDO:0002297	MONDO:0003413	hair follicle neoplasm
MONDO:0002297	MONDO:0006963	sebaceous gland neoplasm
MONDO:0002297	MONDO:0006973	skin appendage carcinoma
MONDO:0002297	MONDO:0021539	hamartoma of skin appendage
MONDO:0002298	MONDO:0003747	telangiectatic glomangioma
MONDO:0002299	MONDO:0002298	cutaneous glomangioma
MONDO:0002300	MONDO:0002291	cutaneous granular cell tumor
MONDO:0002300	MONDO:0002295	skin glomus tumor
MONDO:0002300	MONDO:0003291	leiomyoma cutis
MONDO:0002300	MONDO:0003363	malignant dermis tumor
MONDO:0002300	MONDO:0006717	cutaneous fibrous histiocytoma
MONDO:0002300	MONDO:0016071	juvenile hyaline fibromatosis
MONDO:0002300	MONDO:0019023	cutaneous mastocytosis
MONDO:0002300	MONDO:0019803	angioma serpiginosum
MONDO:0002303	MONDO:0041093	central retinal vein occlusion with macular edema
MONDO:0002304	MONDO:0019144	hereditary thrombophilia due to congenital protein S deficiency
MONDO:0002305	MONDO:0001243	disseminated intravascular coagulation
MONDO:0002305	MONDO:0002304	protein S deficiency
MONDO:0002305	MONDO:0018896	thrombotic thrombocytopenic purpura
MONDO:0002305	MONDO:0100240	inherited thrombophilia
MONDO:0002307	MONDO:0001853	contact blepharoconjunctivitis
MONDO:0002307	MONDO:0002306	angular blepharoconjunctivitis
MONDO:0002307	MONDO:0002308	giant papillary conjunctivitis
MONDO:0002309	MONDO:0002308	giant papillary conjunctivitis
MONDO:0002311	MONDO:0001257	retinal microaneurysm
MONDO:0002311	MONDO:0002089	retinal vascular occlusion
MONDO:0002311	MONDO:0003343	retinal hemangioblastoma
MONDO:0002311	MONDO:0004348	retinal telangiectasia
MONDO:0002311	MONDO:0005266	diabetic retinopathy
MONDO:0002311	MONDO:0006950	retinal vasculitis
MONDO:0002311	MONDO:0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations
MONDO:0002311	MONDO:0013640	familial retinal arterial macroaneurysm
MONDO:0002311	MONDO:0018148	vasoproliferative tumor of retina
MONDO:0002311	MONDO:0019516	exudative vitreoretinopathy
MONDO:0002311	MONDO:0042495	arteriosclerotic retinopathy
MONDO:0002311	MONDO:0971124	perifoveal exudative vascular anomalous complex
MONDO:0002312	MONDO:0001867	phaeohyphomycosis
MONDO:0002312	MONDO:0002026	candidiasis
MONDO:0002312	MONDO:0004584	maple bark strippers' lung
MONDO:0002312	MONDO:0005657	aspergillosis
MONDO:0002312	MONDO:0005724	cryptococcosis
MONDO:0002312	MONDO:0005772	geotrichosis
MONDO:0002312	MONDO:0005846	microsporidiosis
MONDO:0002312	MONDO:0016426	fusariosis
MONDO:0002312	MONDO:0019121	pneumocystosis
MONDO:0002312	MONDO:0019136	Zygomycosis
MONDO:0002312	MONDO:0045033	opportunistic systemic mycosis
MONDO:0002312	MONDO:0045037	hyalohyphomycosis
MONDO:0002314	MONDO:0001685	chronic follicular conjunctivitis
MONDO:0002314	MONDO:0001690	parasitic conjunctivitis
MONDO:0002314	MONDO:0002313	vernal conjunctivitis
MONDO:0002314	MONDO:0004811	simple chronic conjunctivitis
MONDO:0002314	MONDO:0005642	atopic conjunctivitis
MONDO:0002316	MONDO:0004004	motor nerve neuritis
MONDO:0002316	MONDO:0004279	glossopharyngeal motor neuropathy
MONDO:0002316	MONDO:0010877	Charcot-Marie-Tooth disease type 5
MONDO:0002316	MONDO:0011002	neuropathy, hereditary motor and sensory, type 6A
MONDO:0002316	MONDO:0011468	hereditary motor and sensory neuropathy, Okinawa type
MONDO:0002316	MONDO:0011534	Charcot-Marie-Tooth disease type 4G
MONDO:0002316	MONDO:0011633	Charcot-Marie-Tooth disease axonal type 2C
MONDO:0002316	MONDO:0014671	neuropathy, hereditary motor and sensory, type 6B
MONDO:0002316	MONDO:0859255	peripheral motor neuropathy, childhood-onset, biotin-responsive
MONDO:0002319	MONDO:0000313	hypophosphatemia
MONDO:0002319	MONDO:0000328	hyperphosphatemia
MONDO:0002320	MONDO:0000087	polymicrogyria
MONDO:0002320	MONDO:0000182	congenital myasthenic syndrome with tubular aggregates
MONDO:0002320	MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures
MONDO:0002320	MONDO:0000819	anencephaly
MONDO:0002320	MONDO:0000820	cerebral cavernous malformation
MONDO:0002320	MONDO:0001147	meningocele
MONDO:0002320	MONDO:0005181	progressive external ophthalmoplegia
MONDO:0002320	MONDO:0005712	congenital nystagmus
MONDO:0002320	MONDO:0005715	congenital toxoplasmosis
MONDO:0002320	MONDO:0007363	congenital contractural arachnodactyly
MONDO:0002320	MONDO:0007384	congenital trigeminal anesthesia
MONDO:0002320	MONDO:0007626	familial congenital palsy of trochlear nerve
MONDO:0002320	MONDO:0007688	Myhre syndrome
MONDO:0002320	MONDO:0007839	Aase-Smith syndrome
MONDO:0002320	MONDO:0007846	KBG syndrome
MONDO:0002320	MONDO:0007988	autosomal dominant primary microcephaly
MONDO:0002320	MONDO:0008006	Moebius syndrome
MONDO:0002320	MONDO:0008050	MYH7-related skeletal myopathy
MONDO:0002320	MONDO:0008099	congenital stationary night blindness autosomal dominant 2
MONDO:0002320	MONDO:0008300	Prader-Willi syndrome
MONDO:0002320	MONDO:0008409	congenital myopathy 7A, myosin storage, autosomal dominant
MONDO:0002320	MONDO:0008434	Smith-Magenis syndrome
MONDO:0002320	MONDO:0008449	spina bifida
MONDO:0002320	MONDO:0008675	Freeman-Sheldon syndrome
MONDO:0002320	MONDO:0008939	isolated cerebellar hypoplasia/agenesis
MONDO:0002320	MONDO:0008963	Chediak-Higashi syndrome
MONDO:0002320	MONDO:0008999	Cohen syndrome
MONDO:0002320	MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome
MONDO:0002320	MONDO:0009022	corpus callosum, agenesis of
MONDO:0002320	MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type
MONDO:0002320	MONDO:0009074	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome
MONDO:0002320	MONDO:0009106	diastematomyelia
MONDO:0002320	MONDO:0009155	EEM syndrome
MONDO:0002320	MONDO:0009341	Mowat-Wilson syndrome
MONDO:0002320	MONDO:0009459	channelopathy-associated congenital insensitivity to pain, autosomal recessive
MONDO:0002320	MONDO:0009584	intellectual disability, Buenos-Aires type
MONDO:0002320	MONDO:0009687	myasthenia, congenital, refractory to acetylcholinesterase inhibitors
MONDO:0002320	MONDO:0009689	congenital myasthenic syndrome 6
MONDO:0002320	MONDO:0009722	Bailey-Bloch congenital myopathy
MONDO:0002320	MONDO:0009758	congenital stationary night blindness 1B
MONDO:0002320	MONDO:0009952	radioulnar synostosis-developmental delay-hypotonia syndrome
MONDO:0002320	MONDO:0010010	Schinzel-Giedion syndrome
MONDO:0002320	MONDO:0010011	schizencephaly
MONDO:0002320	MONDO:0010203	intellectual disability, Wolff type
MONDO:0002320	MONDO:0010237	X-linked intellectual disability-plagiocephaly syndrome
MONDO:0002320	MONDO:0010264	X-linked adrenal hypoplasia congenita
MONDO:0002320	MONDO:0010270	syndromic X-linked intellectual disability 7
MONDO:0002320	MONDO:0010277	syndromic X-linked intellectual disability Shashi type
MONDO:0002320	MONDO:0010283	syndromic X-linked intellectual disability Lubs type
MONDO:0002320	MONDO:0010285	syndromic X-linked intellectual disability Abidi type
MONDO:0002320	MONDO:0010286	syndromic X-linked intellectual disability Siderius type
MONDO:0002320	MONDO:0010306	X-linked intellectual disability, Cabezas type
MONDO:0002320	MONDO:0010332	X-linked intellectual disability-cubitus valgus-dysmorphism syndrome
MONDO:0002320	MONDO:0010355	syndromic X-linked intellectual disability Claes-Jensen type
MONDO:0002320	MONDO:0010448	moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome
MONDO:0002320	MONDO:0010466	multiple congenital anomalies-hypotonia-seizures syndrome 2
MONDO:0002320	MONDO:0010472	developmental and epileptic encephalopathy, 36
MONDO:0002320	MONDO:0010477	blepharophimosis - intellectual disability syndrome, MKB type
MONDO:0002320	MONDO:0010496	X-linked intellectual disability-short stature-overweight syndrome
MONDO:0002320	MONDO:0010500	intellectual disability, X-linked, syndromic 33
MONDO:0002320	MONDO:0010501	syndromic X-linked intellectual disability 34
MONDO:0002320	MONDO:0010532	infantile-onset X-linked spinal muscular atrophy
MONDO:0002320	MONDO:0010574	syndromic X-linked intellectual disability 5
MONDO:0002320	MONDO:0010610	holoprosencephaly-hypokinesia-congenital contractures syndrome
MONDO:0002320	MONDO:0010655	X-linked intellectual disability with marfanoid habitus
MONDO:0002320	MONDO:0010758	Wieacker-Wolff syndrome
MONDO:0002320	MONDO:0010790	MERRF syndrome
MONDO:0002320	MONDO:0010858	macrocephaly-spastic paraplegia-dysmorphism syndrome
MONDO:0002320	MONDO:0011053	intellectual disability-sparse hair-brachydactyly syndrome
MONDO:0002320	MONDO:0011076	myofibrillar myopathy 1
MONDO:0002320	MONDO:0011090	isolated hereditary congenital facial paralysis
MONDO:0002320	MONDO:0011181	fibrosis of extraocular muscles, congenital, 2
MONDO:0002320	MONDO:0011213	Pierpont syndrome
MONDO:0002320	MONDO:0011402	congenital cataracts-facial dysmorphism-neuropathy syndrome
MONDO:0002320	MONDO:0011510	Bohring-Opitz syndrome
MONDO:0002320	MONDO:0011676	PHACE syndrome
MONDO:0002320	MONDO:0011772	B4GALT1-congenital disorder of glycosylation
MONDO:0002320	MONDO:0011823	developmental malformations-deafness-dystonia syndrome
MONDO:0002320	MONDO:0011835	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis
MONDO:0002320	MONDO:0012099	AICA-ribosiduria
MONDO:0002320	MONDO:0012215	myofibrillar myopathy 3
MONDO:0002320	MONDO:0012262	fibrosis of extraocular muscles, congenital, 3c
MONDO:0002320	MONDO:0012277	myofibrillar myopathy 4
MONDO:0002320	MONDO:0012289	myofibrillar myopathy 5
MONDO:0002320	MONDO:0012490	cone-rod synaptic disorder, congenital nonprogressive
MONDO:0002320	MONDO:0012497	congenital stationary night blindness autosomal dominant 3
MONDO:0002320	MONDO:0012498	congenital stationary night blindness autosomal dominant 1
MONDO:0002320	MONDO:0012612	intellectual disability, autosomal recessive 12
MONDO:0002320	MONDO:0012721	progressive myoclonic epilepsy type 3
MONDO:0002320	MONDO:0012774	chromosome 15q13.3 microdeletion syndrome
MONDO:0002320	MONDO:0013099	combined pituitary hormone deficiencies, genetic form
MONDO:0002320	MONDO:0013450	congenital stationary night blindness 1D
MONDO:0002320	MONDO:0013578	DYRK1A-related intellectual disability syndrome
MONDO:0002320	MONDO:0013690	Pitt-Hopkins-like syndrome 2
MONDO:0002320	MONDO:0014003	developmental and epileptic encephalopathy, 15
MONDO:0002320	MONDO:0014006	Schuurs-Hoeijmakers syndrome
MONDO:0002320	MONDO:0014034	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome
MONDO:0002320	MONDO:0014035	severe intellectual disability-progressive spastic diplegia syndrome
MONDO:0002320	MONDO:0014176	hypotonia, infantile, with psychomotor retardation and characteristic facies
MONDO:0002320	MONDO:0014201	developmental and epileptic encephalopathy, 18
MONDO:0002320	MONDO:0014213	CTCF-related neurodevelopmental disorder
MONDO:0002320	MONDO:0014361	autism spectrum disorder due to AUTS2 deficiency
MONDO:0002320	MONDO:0014371	developmental and epileptic encephalopathy, 23
MONDO:0002320	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder
MONDO:0002320	MONDO:0014439	Bardet-Biedl syndrome 11
MONDO:0002320	MONDO:0014529	cerebellar-facial-dental syndrome
MONDO:0002320	MONDO:0014538	fibrosis of extraocular muscles, congenital, 5
MONDO:0002320	MONDO:0014542	congenital myasthenic syndrome 15
MONDO:0002320	MONDO:0014552	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome
MONDO:0002320	MONDO:0014558	autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome
MONDO:0002320	MONDO:0014590	congenital myasthenic syndrome 18
MONDO:0002320	MONDO:0014601	autosomal recessive spinocerebellar ataxia 20
MONDO:0002320	MONDO:0014602	Houge-Janssens syndrome 1
MONDO:0002320	MONDO:0014606	intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome
MONDO:0002320	MONDO:0014614	congenital stationary night blindness 1G
MONDO:0002320	MONDO:0014632	leukodystrophy, hypomyelinating, 10
MONDO:0002320	MONDO:0014647	developmental and epileptic encephalopathy, 50
MONDO:0002320	MONDO:0014662	congenital insensitivity to pain-hypohidrosis syndrome
MONDO:0002320	MONDO:0014716	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome
MONDO:0002320	MONDO:0014746	SLC39A8-CDG
MONDO:0002320	MONDO:0014764	spastic paraplegia-severe developmental delay-epilepsy syndrome
MONDO:0002320	MONDO:0014773	cardiac anomalies - developmental delay - facial dysmorphism syndrome
MONDO:0002320	MONDO:0014787	severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome
MONDO:0002320	MONDO:0014832	intellectual disability, autosomal recessive 53
MONDO:0002320	MONDO:0014848	TELO2-related intellectual disability-neurodevelopmental disorder
MONDO:0002320	MONDO:0014892	micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome
MONDO:0002320	MONDO:0014900	autosomal recessive limb-girdle muscular dystrophy type 2Y
MONDO:0002320	MONDO:0014922	myofibrillar myopathy 7
MONDO:0002320	MONDO:0014944	short stature-brachydactyly-obesity-global developmental delay syndrome
MONDO:0002320	MONDO:0014977	autosomal recessive limb-girdle muscular dystrophy type 2R1
MONDO:0002320	MONDO:0015252	severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome
MONDO:0002320	MONDO:0015316	congenital laryngeal palsy
MONDO:0002320	MONDO:0015519	congenital or early infantile CACH syndrome
MONDO:0002320	MONDO:0015528	congenital epulis
MONDO:0002320	MONDO:0015735	severe congenital nemaline myopathy
MONDO:0002320	MONDO:0015736	intermediate nemaline myopathy
MONDO:0002320	MONDO:0015737	typical nemaline myopathy
MONDO:0002320	MONDO:0015738	childhood-onset nemaline myopathy
MONDO:0002320	MONDO:0015739	adult-onset nemaline myopathy
MONDO:0002320	MONDO:0016155	qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan
MONDO:0002320	MONDO:0016296	holoprosencephaly
MONDO:0002320	MONDO:0016319	congenital insensitivity to pain with hyperhidrosis
MONDO:0002320	MONDO:0016349	congenital hydrocephalus
MONDO:0002320	MONDO:0016558	familial congenital mirror movements
MONDO:0002320	MONDO:0016571	macrocephaly-short stature-paraplegia syndrome
MONDO:0002320	MONDO:0017078	cephalocele
MONDO:0002320	MONDO:0017575	mitochondrial neurogastrointestinal encephalomyopathy
MONDO:0002320	MONDO:0017614	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome
MONDO:0002320	MONDO:0017792	7p22.1 microduplication syndrome
MONDO:0002320	MONDO:0017929	congenital achiasma
MONDO:0002320	MONDO:0018145	congenital retinal arteriovenous communication
MONDO:0002320	MONDO:0018341	3q27.3 microdeletion syndrome
MONDO:0002320	MONDO:0018354	Prader-Willi-like syndrome
MONDO:0002320	MONDO:0018428	9q31.1q31.3 microdeletion syndrome
MONDO:0002320	MONDO:0018599	congenital oculomotor nerve palsy
MONDO:0002320	MONDO:0018600	congenital abducens nerve palsy
MONDO:0002320	MONDO:0018681	neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome
MONDO:0002320	MONDO:0018682	congenital insensitivity to pain with severe intellectual disability
MONDO:0002320	MONDO:0018724	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome
MONDO:0002320	MONDO:0018822	global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome
MONDO:0002320	MONDO:0018838	lissencephaly spectrum disorders
MONDO:0002320	MONDO:0018889	hyaline body myopathy
MONDO:0002320	MONDO:0018923	22q11.2 deletion syndrome
MONDO:0002320	MONDO:0018969	craniorachischisis
MONDO:0002320	MONDO:0018998	Leber congenital amaurosis
MONDO:0002320	MONDO:0019078	Ritscher-Schinzel syndrome
MONDO:0002320	MONDO:0019188	Rubinstein-Taybi syndrome
MONDO:0002320	MONDO:0019416	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome
MONDO:0002320	MONDO:0019418	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome
MONDO:0002320	MONDO:0019420	X-linked intellectual disability, Pai type
MONDO:0002320	MONDO:0019422	X-linked intellectual disability, Stevenson type
MONDO:0002320	MONDO:0019423	X-linked intellectual disability, Stoll type
MONDO:0002320	MONDO:0019950	congenital muscular dystrophy
MONDO:0002320	MONDO:0020247	congenital vitreoretinal dysplasia
MONDO:0002320	MONDO:0020341	periventricular nodular heterotopia
MONDO:0002320	MONDO:0020344	postsynaptic congenital myasthenic syndrome
MONDO:0002320	MONDO:0020491	subcortical band heterotopia
MONDO:0002320	MONDO:0021083	congenital fibrosis of extraocular muscles type 1
MONDO:0002320	MONDO:0021838	Al Gazali Khidr Prem Chandran syndrome
MONDO:0002320	MONDO:0022998	distal arthrogryposis Moore weaver type
MONDO:0002320	MONDO:0023595	congenital myotonic dystrophy
MONDO:0002320	MONDO:0030341	myasthenic syndrome, congenital, 7B, presynaptic, autosomal recessive
MONDO:0002320	MONDO:0030912	intellectual disability, autosomal dominant 47
MONDO:0002320	MONDO:0030913	intellectual disability, autosomal dominant 48
MONDO:0002320	MONDO:0031007	spondyloepiphyseal dysplasia, sensorineural hearing loss, impaired intellectual development, and leber congenital amaurosis
MONDO:0002320	MONDO:0032596	myasthenic syndrome, congenital, 23, presynaptic
MONDO:0002320	MONDO:0032597	myasthenic syndrome, congenital, 24, presynaptic
MONDO:0002320	MONDO:0032675	myasthenic syndrome, congenital, 25, presynaptic
MONDO:0002320	MONDO:0032808	developmental and epileptic encephalopathy, 77
MONDO:0002320	MONDO:0032811	night blindness, congenital stationary, type1i
MONDO:0002320	MONDO:0033352	neuropathy, congenital hypomelinating
MONDO:0002320	MONDO:0034041	congenital axonal neuropathy with encephalopathy
MONDO:0002320	MONDO:0034106	developmental and epileptic encephalopathy, 73
MONDO:0002320	MONDO:0035133	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome
MONDO:0002320	MONDO:0035402	isolated exencephaly
MONDO:0002320	MONDO:0044299	myasthenic syndrome, congenital, 22
MONDO:0002320	MONDO:0044318	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold
MONDO:0002320	MONDO:0044319	intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies
MONDO:0002320	MONDO:0044641	9q33.3q34.11 microdeletion syndrome
MONDO:0002320	MONDO:0044643	congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome
MONDO:0002320	MONDO:0044646	early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome
MONDO:0002320	MONDO:0044699	SIN3A-related intellectual disability syndrome
MONDO:0002320	MONDO:0044701	childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder
MONDO:0002320	MONDO:0044749	X-linked congenital stationary night blindness
MONDO:0002320	MONDO:0060502	neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies
MONDO:0002320	MONDO:0100040	FOXG1 disorder
MONDO:0002320	MONDO:0100084	alpha-actinopathy
MONDO:0002320	MONDO:0100108	TPM3-related myopathy
MONDO:0002320	MONDO:0100138	X-linked recessive mitochondrial myopathy
MONDO:0002320	MONDO:0100150	RYR1-related myopathy
MONDO:0002320	MONDO:0100175	TTN-related myopathy
MONDO:0002320	MONDO:0100196	TPM2-related myopathy
MONDO:0002320	MONDO:0700068	myopathy caused by variation in POMGNT1
MONDO:0002320	MONDO:0800026	central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease
MONDO:0002320	MONDO:0958275	segmental spinal dysgenesis
MONDO:0002320	MONDO:0976133	myopathy, myofibrillar, 13, with rimmed vacuoles
MONDO:0002320	MONDO:0979371	congenital neuronal ceroid lipofuscinosis 10
MONDO:0002321	MONDO:0015364	hereditary sensory and autonomic neuropathy
MONDO:0002322	MONDO:0001138	angiodysplasia of intestine
MONDO:0002322	MONDO:0024310	angiodysplasia of stomach
MONDO:0002325	MONDO:0001762	dentine erosion
MONDO:0002325	MONDO:0001890	pulp erosion
MONDO:0002326	MONDO:0000408	fetal alcohol spectrum disorder
MONDO:0002326	MONDO:0002330	alcoholic psychosis
MONDO:0002326	MONDO:0006642	alcohol withdrawal delirium
MONDO:0002328	MONDO:0002327	intracranial cavernous angioma
MONDO:0002328	MONDO:0003428	brain hemangioma
MONDO:0002328	MONDO:0003901	cerebellar hemangioblastoma
MONDO:0002328	MONDO:0003902	brain stem hemangioblastoma
MONDO:0002329	MONDO:0001136	chylocele of tunica vaginalis
MONDO:0002329	MONDO:0001415	atrophy of testis
MONDO:0002329	MONDO:0003279	testicular infarct
MONDO:0002329	MONDO:0005437	testicular dysgenesis syndrome
MONDO:0002329	MONDO:0006882	orchitis
MONDO:0002329	MONDO:0008541	spermatic cord torsion
MONDO:0002329	MONDO:0021348	neoplasm of testis
MONDO:0002329	MONDO:0023554	acquired testicular failure
MONDO:0002331	MONDO:0005377	nephrotic syndrome
MONDO:0002332	MONDO:0001366	splenic sequestration
MONDO:0002332	MONDO:0002333	splenic abscess
MONDO:0002332	MONDO:0005967	splenic tuberculosis
MONDO:0002332	MONDO:0006795	hypersplenism
MONDO:0002332	MONDO:0006978	splenic infarction
MONDO:0002332	MONDO:0036696	spleen neoplasm
MONDO:0002332	MONDO:0037251	congestive splenomegaly
MONDO:0002332	MONDO:0042963	wandering spleen
MONDO:0002334	MONDO:0003155	cavernous hemangioma
MONDO:0002334	MONDO:0005197	thymus neoplasm
MONDO:0002334	MONDO:0005374	bone marrow neoplasm
MONDO:0002334	MONDO:0014414	STAT3-related early-onset multisystem autoimmune disease
MONDO:0002334	MONDO:0015756	myeloid hemopathy
MONDO:0002334	MONDO:0015757	lymphoid hemopathy
MONDO:0002334	MONDO:0024339	lymph node neoplasm
MONDO:0002334	MONDO:0036696	spleen neoplasm
MONDO:0002334	MONDO:0044881	hematopoietic and lymphoid cell neoplasm
MONDO:0002337	MONDO:0002343	splenic hemangioma
MONDO:0002337	MONDO:0002404	liver hemangioma
MONDO:0002337	MONDO:0002414	gastric hemangioma
MONDO:0002341	MONDO:0008538	temporal arteritis
MONDO:0002342	MONDO:0008207	chondromalacia patellae
MONDO:0002342	MONDO:0019125	relapsing polychondritis
MONDO:0002343	MONDO:0023650	littoral cell angioma of the spleen
MONDO:0002345	MONDO:0001081	acute cervicitis
MONDO:0002345	MONDO:0002030	chronic cervicitis
MONDO:0002345	MONDO:0003632	endocervicitis
MONDO:0002345	MONDO:0021157	gonococcal cervicitis
MONDO:0002345	MONDO:0030708	Trichomonas cervicitis
MONDO:0002350	MONDO:0009732	congenital nephrotic syndrome, Finnish type
MONDO:0002350	MONDO:0009733	nephrotic syndrome, type 4
MONDO:0002350	MONDO:0013621	LAMB2-related infantile-onset nephrotic syndrome
MONDO:0002350	MONDO:0014005	immunoglobulin-mediated membranoproliferative glomerulonephritis
MONDO:0002350	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome
MONDO:0002350	MONDO:0026726	nephrotic syndrome, type 20
MONDO:0002350	MONDO:0030895	nephrotic syndrome, type 22
MONDO:0002350	MONDO:0030962	nephrotic syndrome, type 23
MONDO:0002350	MONDO:0031008	nephrotic syndrome, type 24
MONDO:0002350	MONDO:0031061	nephrotic syndrome, IIa 26
MONDO:0002350	MONDO:0032580	nephrotic syndrome, type 17
MONDO:0002350	MONDO:0032581	nephrotic syndrome, type 18
MONDO:0002350	MONDO:0032582	nephrotic syndrome, type 19
MONDO:0002350	MONDO:0032826	nephrotic syndrome, type 21
MONDO:0002350	MONDO:0033203	nephrotic syndrome 14
MONDO:0002350	MONDO:0033262	nephrotic syndrome 15
MONDO:0002350	MONDO:0033280	nephrotic syndrome 16
MONDO:0002350	MONDO:0035459	idiopathic multidrug-resistant nephrotic syndrome
MONDO:0002351	MONDO:0002355	glottis carcinoma
MONDO:0002352	MONDO:0001293	subglottis cancer
MONDO:0002352	MONDO:0001691	laryngeal cartilage cancer
MONDO:0002352	MONDO:0001724	supraglottis cancer
MONDO:0002352	MONDO:0002351	glottis cancer
MONDO:0002352	MONDO:0002358	laryngeal carcinoma
MONDO:0002352	MONDO:0002448	laryngeal sarcoma
MONDO:0002352	MONDO:0004637	aryepiglottic fold cancer
MONDO:0002353	MONDO:0002351	glottis cancer
MONDO:0002353	MONDO:0021516	benign neoplasm of glottis
MONDO:0002354	MONDO:0000934	laryngeal leiomyoma
MONDO:0002354	MONDO:0000935	larynx squamous papilloma
MONDO:0002354	MONDO:0021446	benign neoplasm of epiglottis
MONDO:0002354	MONDO:0021516	benign neoplasm of glottis
MONDO:0002354	MONDO:0021530	benign neoplasm of subglottis
MONDO:0002354	MONDO:0023597	laryngeal papillomatosis
MONDO:0002355	MONDO:0004080	glottis squamous cell carcinoma
MONDO:0002355	MONDO:0022643	carcinoma of the vocal tract
MONDO:0002356	MONDO:0001079	pancreatic steatorrhea
MONDO:0002356	MONDO:0001683	pancreatic mucinous ductal ectasia
MONDO:0002356	MONDO:0001684	exocrine pancreatic insufficiency
MONDO:0002356	MONDO:0001933	endocrine pancreas disorder
MONDO:0002356	MONDO:0004982	pancreatitis
MONDO:0002356	MONDO:0008183	annular pancreas
MONDO:0002356	MONDO:0013700	pancreatic triacylglycerol lipase deficiency
MONDO:0002356	MONDO:0017589	follicular cholangitis and pancreatitis
MONDO:0002356	MONDO:0017783	congenital pancreatic cyst
MONDO:0002356	MONDO:0018989	recurrent acute pancreatitis
MONDO:0002356	MONDO:0019034	accessory pancreas
MONDO:0002356	MONDO:0021040	pancreatic neoplasm
MONDO:0002356	MONDO:0979284	acinar cystic transformation of the pancreas
MONDO:0002356	MONDO:0979310	lymphoepithelial cyst of the pancreas
MONDO:0002358	MONDO:0002355	glottis carcinoma
MONDO:0002358	MONDO:0003095	laryngeal mucoepidermoid carcinoma
MONDO:0002358	MONDO:0004357	carcinoma of supraglottis
MONDO:0002358	MONDO:0004358	subglottis carcinoma
MONDO:0002358	MONDO:0004696	larynx carcinoma in situ
MONDO:0002358	MONDO:0005595	laryngeal squamous cell carcinoma
