id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:420728	Combined oxidative phosphorylation defect type 20	COXPD20							420728	615917	C4014660	
ORPHA:420733	Combined oxidative phosphorylation defect type 21	COXPD21							420733	615918	C4706316	
ORPHA:420741	RIDDLE syndrome	RNF168 deficiency | Radiosensitivity-immunodeficiency-dysmorphic features-learning difficulties syndrome							420741	611943	C2677792	C567453
ORPHA:420492	Adult-onset cervical dystonia, DYT23 type	DYT23 | Dystonia 23							420492	614860	C3538999	
ORPHA:420485	Cranio-cervical dystonia with laryngeal and upper-limb involvement	DYT24 | Dystonia 24							420485	615034	C3554374	
ORPHA:420556	Visual snow syndrome								420556		C4324662	C000726567
ORPHA:420402	Semicircular canal dehiscence syndrome	SCD syndrome							420402		C4708600	D000084322
ORPHA:420429	Glycogen storage disease due to acid maltase deficiency, late-onset	Alpha-1,4-glucosidase acid deficiency, late-onset | GSD due to acid maltase deficiency, late-onset | GSD type 2, late-onset | GSD type II, late-onset | Glycogen storage disease type 2, late-onset | Glycogen storage disease type II, late-onset | Glycogenosis type 2, late-onset | Glycogenosis type II, late-onset | Pompe disease, late-onset							420429		C3888925	
ORPHA:420611	Transient myeloproliferative syndrome	Transient myeloproliferative disease | TMD | Transient abnormal myelopoiesis							420611	159595	C1834582	C563551
ORPHA:420584	Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome	Culler-Jones syndrome							420584	615849	C4014479	
ORPHA:420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency								420699	619407	C5190862	
ORPHA:420686	Woolly hair-palmoplantar keratoderma syndrome	KWWH type IV | Keratoderma with woolly hair type IV | Woolly hair-palmoplantar hyperkeratosis syndrome							420686	616099	C4706686	
ORPHA:420561	Temple-Baraitser syndrome	Severe intellectual disability-aplasia/hypoplasia of thumb and hallux syndrome | TMBTS							420561	611816	C2678486	C567516
ORPHA:420573	EBV-induced lymphoproliferative disease due to CTPS1 deficiency	EBV-induced lymphoproliferative disease due to CTP synthase 1 deficiency							420573	615897	C4706524	
ORPHA:420566	Bleeding disorder due to CalDAG-GEFI deficiency	Bleeding disorder due to calcium- and DAG-regulated guanine exchange factor-1 deficiency							420566	615888	C4510815	
ORPHA:423461	Mucolipidosis type III alpha/beta	ML 3 alpha/beta | ML III alpha/beta | Mucolipidosis type 3 alpha/beta							423461	252600		
ORPHA:423470	Mucolipidosis type III gamma	ML 3 gamma | ML III gamma | Mucolipidosis type 3 gamma							423470	252605	C1854896	
ORPHA:423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	Ectodermal dysplasia-short stature syndrome | Short stature-nail dysplasia-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome							423454	616029	C4014987	
ORPHA:423384	Severe congenital neutropenia due to JAGN1 deficiency	SCN due to JAGN1 deficiency | Severe congenital neutropenia due to jagunal homolog 1 deficiency							423384	616022	C5925036	
ORPHA:423296	Spinocerebellar ataxia type 38	SCA38							423296	615957	C4518337	
ORPHA:423306	Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome								423306		C4749647	
ORPHA:423717	Cutaneous larva migrans								423717		C0546999	
ORPHA:423771	Rare carcinoma of stomach	Rare gastric carcinoma							423771		C5680069	
ORPHA:423693	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect	DORV with subaortic or doubly committed VSD							423693		C5680070	
ORPHA:423712	Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy	DORV with atrioventricular septal defect, pulmonary stenosis, heterotaxy							423712		C5680071	
ORPHA:423662	Rare autonomic nervous system disorder								423662		C5681205	
ORPHA:423668	NON RARE IN EUROPE: Cortisol-producing adrenal tumor								423668			
ORPHA:423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-arginine vasopressin deficiency	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome							423479		C4517296	
ORPHA:423655	ARX-related encephalopathy-brain malformation spectrum								423655		C5681206	
ORPHA:422526	Hereditary clear cell renal cell carcinoma	Hereditary clear cell renal cell adenocarcinoma							422526		C1333985	
ORPHA:422519	OBSOLETE: 3-Phosphoglycerate dehydrogenase deficiency	OBSOLETE: PHGDH deficiency							422519			
ORPHA:423275	Spinocerebellar ataxia type 40	SCA40							423275	616053	C4518336	
ORPHA:424065	Pancreatic solid pseudopapillary neoplasm	Frantz tumor | SPN | Solid pseudopapillary carcinoma of pancreas | Solid pseudopapillary neoplasm of the pancreas							424065		C1336029	
ORPHA:424058	Intraductal papillary mucinous carcinoma of pancreas	IPMN | Pancreatic intraductal papillary mucinous carcinoma							424058		C1335304	
ORPHA:424080	Undifferentiated carcinoma with osteoclast-like giant cells of pancreas	OGCT of pancreas | Osteoclastic giant cell tumor of pancreas | Pancreatic osteoclastic giant cell tumor | Pancreatic undifferentiated carcinoma with osteoclast-like giant cells | Undifferentiated carcinoma of pancreas with osteoclast-like giant cells							424080		C2007059	
ORPHA:424073	Serous cystadenocarcinoma of pancreas	Pancreatic serous cystadenocarcinoma							424073		C1335315	
ORPHA:424107	Congenital myopathy with myasthenic-like onset								424107		C4706390	
ORPHA:424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	Microphthalmia-coloboma-rhizomelic skeletal dysplasia							424099	615877	C4707229	
ORPHA:424925	Qualitative or quantitative defects of Torsin-1A-interacting protein 1								424925		C5681207	
ORPHA:424261	TOR1AIP1-related limb-girdle muscular dystrophy	Autosomal recessive limb-girdle muscular dystrophy type 2Y | Autosomal recessive muscular dystrophy due to LAP1B deficiency | Autosomal recessive muscular dystrophy due to Torsin-1A-interacting protein 1 deficiency | LGMD type 2Y | LGMD2Y | Muscular dystrophy with progressive weakness, distal contractures and rigid spine | TOR1AIP1-related LGMD							424261	617072	C4511482	
ORPHA:424016	Adenocarcinoma of the anal canal								424016		C1332259	
ORPHA:424013	Carcinoma of the anal canal								424013		C0563211	C563020
ORPHA:424027	Progressive myoclonic epilepsy type 8	EPM8 | PME type 8 | Progressive myoclonic epilepsy due to CERS1 deficiency | Progressive myoclonus epilepsy type 8							424027	616230	C5190825	
ORPHA:424019	Squamous cell carcinoma of the anal canal								424019		C4301960	
ORPHA:424039	Squamous cell carcinoma of pancreas	Pancreatic squamous cell carcinoma							424039		C2675993	
ORPHA:424033	Rare epithelial tumor of pancreas	Rare pancreatic epithelial tumor							424033		C5680072	
ORPHA:424053	Mucinous cystadenocarcinoma of the pancreas	Pancreatic mucinous cystadenocarcinoma							424053		C2063873	
ORPHA:424046	Acinar cell carcinoma of pancreas	Pancreatic acinar cell carcinoma							424046		C0279661	
ORPHA:423968	Squamous cell carcinoma of the small intestine	Squamous cell carcinoma of the small bowel							423968		C4707899	
ORPHA:423975	Neuroendocrine tumor of the small intestine	NET of the small intestine | Neuroendocrine neoplasm of the small intestine | Neuroendocrine tumor of small bowel							423975		C1336005	
ORPHA:423982	Epithelial tumor of the appendix	Appendiceal epithelial tumor							423982		C5680073	
ORPHA:423991	Rare epithelial tumor of colon								423991		C5681208	
ORPHA:423994	Squamous cell carcinoma of the colon								423994		C1333100	
ORPHA:423998	Rare epithelial tumor of rectum	Rare rectal epithelial tumor							423998		C5680074	
ORPHA:424002	Squamous cell carcinoma of the rectum	Rectal squamous cell carcinoma							424002		C1335690	
ORPHA:424010	Epithelial tumor of anal canal								424010		C5681209	
ORPHA:423776	Hereditary gastric cancer	Hereditary cancer of stomach							423776		C5680075	
ORPHA:423781	OBSOLETE: Carcinoma of stomach, salivary gland type	OBSOLETE: Gastric carcinoma, salivary gland type							423781			
ORPHA:423786	Undifferentiated carcinoma of stomach	Undifferentiated gastric carcinoma							423786		C1336858	
ORPHA:423793	Rare tumor of small intestine	Rare tumor of small bowel							423793		C5680076	
ORPHA:423798	Mesenchymal tumor of small intestine	Mesenchymal tumor of small bowel							423798		C5680077	
ORPHA:423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome								423894	620542	C4706585	
ORPHA:423957	Rare carcinoma of small intestine	Rare carcinoma of small bowel							423957		C5680078	
ORPHA:431140	X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome	X-linked colobomatous microphthalmia-microcephaly-short stature-psychomotor retardation syndrome							431140	300915	C4749694	
ORPHA:425368	Rare epithelial tumor of small intestine	Rare epithelial tumor of small bowel							425368		C5680079	
ORPHA:425003	Inherited digestive cancer-predisposing syndrome								425003		C5681210	
ORPHA:425120	STING-associated vasculopathy with onset in infancy	SAVI							425120	615934	C4014722	
ORPHA:424943	Adenocarcinoma of the liver and intrahepatic biliary tract	Adenocarcinoma of the liver and IBT							424943		C5192429	
ORPHA:424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract	Undifferentiated carcinoma of liver and IBT							424970		C4749401	
ORPHA:424933	Rare malignant epithelial tumor of liver and intrahepatic biliary tract	Rare malignant epithelial tumor of liver and IBT							424933		C5680080	
ORPHA:424936	Carcinoma of liver and intrahepatic biliary tract	Carcinoma of liver and IBT							424936			
ORPHA:424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	Adenocarcinoma of the gallbladder and EBT							424991		C4707555	
ORPHA:424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	Squamous cell carcinoma of gallblader and EBT							424996		C4707898	
ORPHA:424975	Squamous cell carcinoma of liver and intrahepatic biliary tract	Squamous cell carcinoma of liver and IBT							424975		C4749400	
ORPHA:424982	Biliary cystadenocarcinoma	Intrahepatic bile duct cystadenocarcinoma							424982		C0334286	
ORPHA:431361	Progressive encephalopathy with leukodystrophy due to DECR deficiency	2,4-dienoyl-CoA reductase deficiency | DECR deficiency with hyperlysinemia							431361	616034	C1857252	C565624
ORPHA:431353	Pulmonary veno-occlusive disease and/or pulmonary capillary hemangiomatosis	Pulmonary veno-occlusive disease and/or pulmonary capillary haemangiomatosis							431353		C3698354	
ORPHA:431341	Patent urachus								431341		C0266357	
ORPHA:431344	Urachal sinus								431344		C3472657	
ORPHA:431347	Urachal diverticulum	Vesicourachal diverticulum							431347		C0431743	
ORPHA:431272	X-linked scapuloperoneal muscular dystrophy	X-linked SPMD | X-linked scapuloperoneal syndrome							431272	300695	C5399872	
ORPHA:431320	Spastic paraplegia-optic atrophy-neuropathy and spastic paraplegia-optic atrophy-neuropathy-related disorder	SPOAN and SPOAN-related disorder							431320		C5230629	
ORPHA:431329	Autosomal recessive spastic paraplegia type 57	SPG57 | Spastic paraplegia due to partial TFG deficiency							431329	615658	C3714897	
ORPHA:431255	Scapuloperoneal spinal muscular atrophy	Neurogenic scapuloperoneal amyotrophy, New England type | SPSMA | Scapuloperoneal neuronopathy							431255	181405	C0751335	
ORPHA:431263	Late-onset scapuloperoneal muscular dystrophy with hyaline bodies	Late-onset SPMD with hyaline bodies | Late-onset scapuloperoneal syndrome, myopathic type							431263		C5680081	
ORPHA:431149	Combined immunodeficiency due to OX40 deficiency	Combined immunodeficiency with childhood-onset Kaposi sarcoma | Combined immunodeficiency with impaired immunity to HHV-8 | Combined immunodeficiency with impaired immunity to human herpes virus 8							431149	615593	C4707864	
ORPHA:431156	Primary immunodeficiency with predisposition to severe viral infection								431156		C5681211	
ORPHA:431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	Primary immunodeficiency with post-MMR vaccine viral infection							431166		C5190882	
ORPHA:435438	Progressive myoclonic epilepsy type 7	EPM7 | MEAK | Myoclonus epilepsy and ataxia due to potassium channel mutation | PME type 7 | Progressive myoclonic epilepsy due to KV3.1 deficiency | Progressive myoclonus epilepsy type 7							435438	616187	C4015420	
ORPHA:435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to VCP mutation | CMT2 due to VCP mutation | CMT2Y							435387	616687	C5569026	
ORPHA:435372	Anterior urethral valve								435372		C0431755	
ORPHA:435365	Fetal lower urinary tract obstruction	LUTO							435365		C4305545	
ORPHA:435329	Familial ossifying fibroma	Familial Gigantiform cementoma | Multiple ossifying fibroma							435329	137575	C3495361	C563017
ORPHA:434809	Syndrome with woolly hair								434809		C0345427	
ORPHA:434786	Rare genetic autonomic nervous system disorder								434786		C5681212	
ORPHA:434179	Orofaciodigital syndrome type 14	Microcephaly-cerebral malformation-orofaciodigital syndrome | OFD14 | Oral-facial-digital syndrome type 14							434179	615948	C4706604	
ORPHA:504476	Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	CABV syndrome | CANVAS | Cerebellar ataxia with bilateral vestibulopathy syndrome							504476	614575	C3281223	C000726747
ORPHA:504523	T-B+NK+ severe combined immunodeficiency due to LAT deficiency	T-B+NK+ SCID due to LAT deficiency							504523	617514	C4479588	
ORPHA:504530	Combined immunodeficiency due to Moesin deficiency	CID due to Moesin deficiency | MSN-related combined immunodeficiency | X-linked Moesin-associated immunodeficiency							504530	300988	C5568123	
ORPHA:26823	NON RARE IN EUROPE: Pigment-dispersion syndrome								26823			
ORPHA:26793	Very long chain acyl-CoA dehydrogenase deficiency	VLCAD deficiency | VLCADD							26793	201475	C3887523	C536353
ORPHA:29072	Hereditary pheochromocytoma-paraganglioma	Familial pheochromocytoma-paraganglioma							29072		C4274332	
ORPHA:28378	Tyrosinemia type 2	Keratosis palmoplantaris-corneal dystrophy syndrome | Oculocutaneous tyrosinemia | Richner-Hanhart syndrome | Tyrosinemia due to TAT deficiency | Tyrosinemia due to tyrosine aminotransferase deficiency | Tyrosinemia type II							28378	276600	C0268487	
ORPHA:28455	OBSOLETE: Pancreatic beta cell agenesis with neonatal diabetes mellitus								28455			
ORPHA:29207	Reactive arthritis	Fiessinger-Leroy disease						M02.3	29207		C0085435	D016918
ORPHA:29073	Multiple myeloma	Kahler disease | Medullary plasmacytoma | Myelomatosis | Plasma cell myeloma						C90.0	29073	254500	C0026764	D009101
ORPHA:29822	Spontaneous periodic hypothermia	Episodic spontaneous hypothermia | Shapiro syndrome							29822		C2931542	C537594
ORPHA:30391	Isolated biliary atresia	Isolated atresia of bile ducts | Non-syndromic biliary atresia						Q44.2	30391	210500	C0005411	D001656
ORPHA:320	Apparent mineralocorticoid excess	11-beta-hydroxysteroid dehydrogenase deficiency type 2 | Ulick syndrome							320	218030	C0342488	D043204
ORPHA:724	Idiopathic acute eosinophilic pneumonia	IAEP							724		C4518469	
ORPHA:230	Dopamine beta-hydroxylase deficiency	DBH deficiency							230	223360	C0342687	C535600
ORPHA:725	Developmental and epileptic encephalopathy with spike-wave activation in sleep	Epileptic encephalopathy with continuous spike-and-wave during slow sleep | Epileptic encephalopathy with spike-and wave activation in sleep | CSWS | CSWSS syndrome | Continuous spikes and waves during sleep | Continuous spikes and waves during slow-wave sleep | DEE-SWAS							725		C5552731	
ORPHA:590	Congenital myasthenic syndrome	CMS						G70.2	590		C0751882	D020294
ORPHA:404	Familial hyperaldosteronism type II	FH-II | FH2 | Familial hyperaldosteronism type 2							404	605635	C1854107	C565312
ORPHA:756	Pseudohypoaldosteronism type 1	PHA type 1 | PHA1							756		C0268436	
ORPHA:162	Congenital cataract-anterior segment dysgenesis syndrome	Congenital cataract-ASD syndrome | Congenital cataract-ASGD syndrome | Congenital cataract-ASMD syndrome | Congenital cataract-anterior segment mesenchymal dysgenesis syndrome							162		C5925037	
ORPHA:544	Diffuse large B-cell lymphoma	DLBCL						C83.3	544		C0079744	D016403
ORPHA:545	Follicular lymphoma								545		C0024301	D008224
ORPHA:88	Idiopathic aplastic anemia	Idiopathic bone marrow failure						D61.3	88	609135	C0348890	C538494
ORPHA:102	Multiple system atrophy	MSA | Multisystem atrophy							102	146500	C0393571	D019578
ORPHA:824	Primary myelofibrosis	Agnogenic myeloid metaplasia | Idiopathic myelofibrosis | Myelofibrosis with myeloid metaplasia | Osteomyelofibrosis							824	254450	C0001815	D055728
ORPHA:748	Mendelian susceptibility to mycobacterial diseases	Idiopathic infection caused by BCG or atypical mycobacteria | MSMD | Mendelian susceptibility to atypical mycobacteria | Mendelian susceptibility to mycobacterial infections							748		C3266863	
ORPHA:729	Polycythemia vera	Acquired primary erythrocytosis | Osler-Vaquez disease | PV | Polycythemia rubra vera | Vaquez disease						D45	729	263300	C0032463	D011087
ORPHA:25980	X-linked myopathy with excessive autophagy	XMEA							25980	310440	C1839615	C564093
ORPHA:26137	Juvenile temporal arteritis	JTA | Non-giant cell granulomatous temporal arteritis with eosinophilia							26137		C0751547	
ORPHA:26106	Hereditary diffuse gastric cancer	FDGC | Familial diffuse cancer of stomach | Familial diffuse gastric cancer | HDGC | Hereditary diffuse cancer of stomach | Hereditary diffuse gastric adenocarcinoma							26106	137215	C4721859	
ORPHA:505395	Ventilator-induced diaphragmatic dysfunction	VIDD							505395		C5680083	
ORPHA:25968	OBSOLETE: Self-limited childhood occipital epilepsy	OBSOLETE: Benign occipital epilepsy							25968			
ORPHA:807	Sebastian syndrome	Macrothrombocytopenia with leukocyte inclusions							807		C1854520	C537531
ORPHA:26790	Pseudomyxoma peritonei	Adenomucinosis | Gelatinous ascites | PMP							26790		C0033822	D011553
ORPHA:26792	Short chain acyl-CoA dehydrogenase deficiency	ACADS deficiency | SCAD deficiency | SCADD							26792	201470	C0342783	C537596
ORPHA:26791	Multiple acyl-CoA dehydrogenase deficiency	Glutaric acidemia type 2 | Glutaric aciduria type 2 | MAD deficiency | MADD							26791	231680	C0268596	D054069
ORPHA:26348	Acquired prothrombin deficiency	Acquired hypoprothrombinemia							26348		C0392610	C538174
ORPHA:26349	Protein S acquired deficiency								26349		C2363755	C567077
ORPHA:620	NON RARE IN EUROPE: Common mesentery	NON RARE IN EUROPE: Universal mesentery							620			
ORPHA:831	Congenital cervical spinal stenosis	Congenital narrowing of cervical spinal canal | Congenital stenosis of the cervical spine							831		C4749275	
ORPHA:49	Penile agenesis	Aphallia | Penis agenesis						Q55.5	49		C4551491	C536649
ORPHA:227	Diphallia								227		C0345322	
ORPHA:674	Accessory pancreas								674		C0266268	C536003
ORPHA:386	Hepatic cystic hamartoma	Biliary hamartoma | MHL | Mesenchymal hamartoma of liver | VMC | Von Meyenburg complexes disease							386		C1333971	
ORPHA:266	Autosomal dominant limb-girdle muscular dystrophy type 1A	LGMD1A | Limb-girdle muscular dystrophy due to myotilin deficiency							266		C4304304	
ORPHA:264	Autosomal dominant limb-girdle muscular dystrophy type 1B	LGMD1B | Limb-girdle muscular dystrophy due to lamin A/C deficiency							264		C1834653	
ORPHA:353	Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5	Autosomal recessive limb-girdle muscular dystrophy type 2C | Gamma-sarcoglycan-related LGMD R5 | Gamma-sarcoglycanopathy | LGMD due to gamma-sarcoglycan deficiency | LGMD type 2C | LGMD2C | Limb-girdle muscular dystrophy due to gamma-sarcoglycan deficiency | Limb-girdle muscular dystrophy type 2C							353	253700	C0410173	C535900
ORPHA:219	Delta-sarcoglycan-related limb-girdle muscular dystrophy R6	Limb-girdle muscular dystrophy due to delta-sarcoglycan deficiency | Limb-girdle muscular dystrophy type 2F | Autosomal recessive limb-girdle muscular dystrophy type 2F | Delta-sarcoglycan-related LGMD R6 | Delta-sarcoglycanopathy | LGMD due to delta-sarcoglycan deficiency | LGMD type 2F | LGMD2F							219	601287	C1832525	C535896
ORPHA:641	Multifocal motor neuropathy	MMN | MMNCB | Multifocal motor neuropathy with conduction block							641		C0393847	
ORPHA:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4	Autosomal recessive limb-girdle muscular dystrophy type 2E | Beta-sarcoglycan-related LGMD R4 | Beta-sarcoglycanopathy | LGMD due to beta-sarcoglycan deficiency | LGMD type 2E | LGMD2E | Limb-girdle muscular dystrophy due to beta-sarcoglycan deficiency | Limb-girdle muscular dystrophy type 2E							119	604286	C1858593	C535902
ORPHA:603	Distal myopathy, Welander type	WDM							603	604454	C0221054	
ORPHA:505227	Combined immunodeficiency due to GINS1 deficiency	CID due to GINS1 deficiency | Combined immunodeficiency with intrauterine growth retardation-NK cell deficiency-neutropenia | Combined immunodeficiency with intrauterine growth retardation-natural killer cell deficiency-neutropenia							505227	617827	C5568132	
ORPHA:588	Muscle-eye-brain disease	MEB syndrome | Muscle-eye-brain syndrome | Santavuori congenital muscular dystrophy							588		C0457133	
ORPHA:505237	Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome								505237	617452	C5568770	
ORPHA:899	Walker-Warburg syndrome	HARD syndrome | Hydrocephalus-agyria-retinal dysplasia syndrome | WWS							899		C0265221	D058494
ORPHA:505216	3-methylglutaconic aciduria type 9	3-methylglutaconic aciduria-epilepsy-spasticity-severe intellectual disability syndrome | MGA9							505216	617698	C4540171	
ORPHA:272	Congenital muscular dystrophy, Fukuyama type	FCMD | FKTN-related congenital muscular dystrophy | Fukuyama congenital muscular dystrophy							272		C0410174	
ORPHA:505208	3-methylglutaconic aciduria type 8	MGA8							505208	617248	C5680084	
ORPHA:265	Autosomal dominant limb-girdle muscular dystrophy type 1C	LGMD1C | Limb-girdle muscular dystrophy due to caveolin-3 deficiency							265		C1832567	
ORPHA:268	Dysferlin-related limb-girdle muscular dystrophy R2	Autosomal recessive limb-girdle muscular dystrophy type 2B | Dysferlin-related LGMD R2 | LGMD due to dysferlin deficiency | LGMD type 2B | LGMD2B | Limb-girdle muscular dystrophy due to dysferlin deficiency | Limb-girdle muscular dystrophy type 2B							268	253601	C1850889	C535899
ORPHA:278	OBSOLETE: Corticobasal degeneration								278			
ORPHA:263	Limb-girdle muscular dystrophy	LGMD							263		C0686353	D049288
ORPHA:600	Vocal cord and pharyngeal distal myopathy	Distal myopathy with vocal cord weakness | MATR3-related distal myopathy | VCPDM							600		C1853723	C565262
ORPHA:505248	Mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders	Mucopolysaccharidosis-like plus disease							505248	617303	C5568800	
ORPHA:609	Tibial muscular dystrophy	Finnish tibial muscular dystrophy | TMD | Udd myopathy | Distal myopathy, Udd type | Distal titinopathy							609	600334	C1450052	
ORPHA:602	GNE myopathy	DMRV | Distal myopathy with rimmed vacuoles | Distal myopathy, Nonaka type | HIBM2 | Hereditary inclusion body myopathy type 2 | IBM2 | Inclusion body myopathy type 2 | Nonaka myopathy | Quadriceps-sparing myopathy							602	605820	C1853926	C536816
ORPHA:505242	Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome	Cerebrorenal syndrome, Perez type							505242	617595	C5568771	
ORPHA:508093	MEPAN syndrome	Autosomal recessive childhood-onset dystonia, DYT29 type | Childhood-onset generalized dystonia-optic atrophy syndrome | DYT29 | Dystonia 29 | Mitochondrial enoyl CoA reductase protein-associated neurodegeneration syndrome							508093	617282	C4310634	
ORPHA:508533	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	EXTL3-related neuro-immuno-skeletal dysplasia syndrome | Neuro-immuno-skeletal dysplasia syndrome due to EXTL3 deficiency							508533	617425	C5567899	
ORPHA:508542	Congenital progressive bone marrow failure-B-cell immunodeficiency-skeletal dysplasia syndrome	MYSM1 deficiency							508542	618116	C5567897	
ORPHA:508410	Familial intestinal malrotation								508410		C0221210	
ORPHA:508512	Intrauterine growth restriction-congenital multiple café-au-lait macules-increased sister chromatid exchange syndrome								508512		C5567901	
ORPHA:508529	Intermediate epidermolysis bullosa simplex with cardiomyopathy	Intermediate EBS with cardiomyopathy							508529	617294	C5555869	
ORPHA:508523	Hyperphenylalaninemia due to DNAJC12 deficiency	Non-phenylketonuric non-BH4-deficiency hyperphenylalaninemia							508523	617384	C5567900	
ORPHA:508488	8q24.3 microdeletion syndrome	Del(8)(q24.3) | Deletion 8q24.3 | Monosomy 8q24.3							508488		C3810023	
ORPHA:508476	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-deafness syndrome | Hyaluronidase 2 deficiency							508476	621063	C5568767	
ORPHA:508501	Orofaciodigital syndrome type 18	OFD18 | Oral-facial-digital syndrome type 18 | Oral-facial-digital syndrome with short stature and brachymesophalangy							508501	617927	C5567903	
ORPHA:508498	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome	Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome due to mutation in PUF60 gene							508498		C5568572	
ORPHA:505652	CDKL5-deficiency disorder	CDD							505652	300672	C4750718	C564064
ORPHA:506784	Stevens-Johnson syndrome/toxic epidermal necrolysis overlap syndrome	SJS/TEN overlap syndrome | Stevens-Johnson/TEN overlap syndrome | Stevens-Johnson/toxic epidermal necrolysis overlap syndrome							506784		C3661878	
ORPHA:506334	Familial steroid-resistant nephrotic syndrome with adrenal insufficiency	Primary adrenal insufficiency-steroid-resistant nephrotic syndrome due to SGPL1 deficiency | SPLIS | Sphingosine phosphate lyase insufficiency syndrome							506334	617575	C5568768	
ORPHA:506307	Stromme syndrome	Apple-peel intestinal atresia-ocular anomalies-microcephaly syndrome | Jejunal atresia-microcephaly-ocular anomalies syndrome							506307	243605	C1855705	C565460
ORPHA:506358	Gabriele-de Vries syndrome	YY1 haploinsufficiency syndrome							506358	617557	C4479652	
ORPHA:506353	Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction	Autosomal recessive complex SPG due to Kennedy pathway dysfunction | Autosomal recessive spastic paraplegia type 81							506353	618768	C5568576	
ORPHA:506216	Rare disorder potentially indicated for bowel transplant								506216		C5681213	
ORPHA:506219	Rare disorder potentially indicated for hematopoietic stem cell transplant								506219		C5681214	
ORPHA:506222	Rare disorder potentially indicated for lung transplant								506222		C5681215	
ORPHA:506225	Rare disorder potentially indicated for heart transplant								506225		C5681216	
ORPHA:506136	Neuroendocrine neoplasm of esophagus	Esophageal NEN | Esophageal neuroendocrine neoplasm | NEN of esophagus							506136		C1333462	
ORPHA:506207	Rare disorder potentially indicated for transplant								506207		C5681217	
ORPHA:506210	Rare disorder potentially indicated for liver transplant								506210		C5681218	
ORPHA:506213	Rare disorder potentially indicated for kidney transplant								506213		C5681219	
ORPHA:506090	Serotonin-producing neuroendocrine tumor of pancreas	Serotonin-producing PNET | Serotonin-producing pancreatic NET | Serotonin-producing pancreatic neuroendocrine tumor							506090		C0345933	
ORPHA:506098	Neuroendocrine carcinoma of pancreas	Pancreatic NEC | Pancreatic neuroendocrine carcinoma | Poorly-differentiated NEN of pancreas | Poorly-differentiated neuroendocrine neoplasm of pancreas | Poorly-differentiated pancreatic NEN | Poorly-differentiated pancreatic neuroendocrine neoplasm							506098		C2205506	
ORPHA:506112	Mixed neuroendocrine and non-neuroendocrine neoplasm of pancreas	MiNEN of pancreas | Pancreatic MiNEN | Pancreatic mixed neuroendocrine-nonneuroendocrine neoplasm							506112		C5568577	
ORPHA:506124	OBSOLETE: Neuroendocrine tumor of small intestine	OBSOLETE: NET of small intestine							506124			
ORPHA:506052	Neuroendocrine neoplasm of pancreas	PNEN | Pancreatic NEN | Pancreatic neuroendocrine neoplasm							506052		C5848399	
ORPHA:506060	Functioning neuroendocrine tumor of pancreas	Functioning PNET | Functioning pancreatic NET | Functioning pancreatic neuroendocrine tumor | Functioning well-differentiated NEN of pancreas | Functioning well-differentiated neuroendocrine neoplasm of pancreas | Functioning well-differentiated pancreatic NEN | Functioning well-differentiated pancreatic neuroendocrine neoplasm							506060		C1708107	
ORPHA:506075	Non-functioning neuroendocrine tumor of pancreas	Non-functioning PNET | Non-functioning pancreatic NET | Non-functioning pancreatic neuroendocrine tumor | Non-functioning well-differentiated NEN of pancreas | Non-functioning well-differentiated neuroendocrine neoplasm of pancreas | Non-functioning well-differentiated pancreatic NEN | Non-functioning well-differentiated pancreatic neuroendocrine neoplasm							506075		C1334977	C536126
